UserID,MovieID,Actual Rating,Predicted Rating
1,1029,3.0,2.4575818
1,1061,3.0,2.0036154
1,1293,2.0,2.6530988
1,1339,3.5,1.8667258
1,1405,1.0,2.023204
1,2455,2.5,1.948343
1,3671,3.0,2.430822
2,186,3.0,2.7126234
2,296,4.0,3.8408835
2,364,3.0,3.5342028
2,468,4.0,3.054905
2,474,2.0,3.7398047
2,500,4.0,3.349794
2,592,5.0,3.1992207
3,247,3.5,3.3814666
3,593,3.0,3.706176
3,595,2.0,3.2051454
3,2841,4.0,3.0039132
4,440,4.0,4.1748877
4,464,4.0,3.4831676
4,610,4.0,3.7084029
4,1206,5.0,4.415836
4,1282,5.0,4.2965407
4,1332,4.0,4.4756
4,2124,4.0,3.8347728
4,2140,5.0,4.179734
4,2174,5.0,4.029909
4,2194,5.0,4.412918
4,2770,1.0,3.6056986
4,3060,5.0,4.169222
5,903,3.5,3.6429307
5,1485,4.5,3.3163042
5,1721,4.0,3.5077584
5,1997,3.5,3.6653125
5,2081,5.0,3.9144459
5,3897,4.5,3.6898406
5,4025,4.5,3.1439347
6,1358,2.0,3.618211
6,2072,4.0,2.5592146
6,2692,4.0,3.4700756
6,2890,3.0,3.4931574
6,3052,1.0,2.8245933
6,3114,4.0,3.4674277
6,3300,3.5,2.8850677
6,8874,4.5,3.2327602
7,329,3.0,3.005244
7,357,3.0,3.4163105
7,737,1.0,2.0172093
7,1223,5.0,3.7284844
7,1405,5.0,2.8332539
8,260,3.5,4.1831565
8,1210,4.0,4.00625
8,1302,3.5,3.6041732
8,1704,4.0,4.084257
8,2028,4.0,3.8250463
8,2324,4.0,3.9873543
8,2502,5.0,3.8800151
8,2918,5.0,4.030211
8,3996,4.0,3.6976457
8,4262,4.0,3.5852902
8,5378,3.5,3.1208515
8,5650,4.0,3.6809034
8,6378,3.0,3.6255019
8,33794,4.5,3.8698156
9,497,4.0,3.7901897
9,2125,4.0,3.761095
9,2273,3.0,3.4451993
9,2291,4.0,3.7980773
10,344,3.0,2.9150186
10,1358,5.0,3.4289718
10,2406,4.0,3.5965889
10,2926,5.0,3.0793777
11,5669,3.0,4.1697865
11,104841,5.0,3.9270372
12,1374,1.0,2.6337867
12,2668,2.0,1.8045638
12,3176,3.0,2.0827131
12,3298,4.0,2.2805326
12,3408,4.0,2.459324
12,3770,3.0,3.0297883
13,1,5.0,3.551517
13,531,4.0,2.94327
13,919,3.5,3.5495682
13,1027,3.0,2.901819
13,1961,4.0,3.6038737
13,4993,4.5,3.8142233
13,69757,4.0,3.6071877
13,93363,3.0,2.5469735
14,594,1.0,3.1237006
14,1196,4.0,3.62227
14,3114,4.0,3.4198976
15,153,1.0,1.5733793
15,161,3.0,2.525084
15,163,2.0,2.3864353
15,185,2.0,1.8756588
15,215,4.5,2.767222
15,223,4.0,2.6995823
15,317,1.0,1.7745885
15,355,0.5,1.6008098
15,435,1.0,1.9430337
15,483,1.0,2.585709
15,543,3.0,2.588969
15,551,2.0,2.7207732
15,665,3.0,3.1676743
15,733,3.5,2.3173134
15,745,3.0,3.2115045
15,931,1.0,2.6121986
15,1041,5.0,2.4542243
15,1089,4.0,3.0088944
15,1127,4.0,2.652856
15,1131,2.5,2.67917
15,1193,5.0,3.02066
15,1209,4.5,2.9637685
15,1213,3.0,2.8766112
15,1217,2.0,2.9153118
15,1223,4.0,2.9877977
15,1235,3.5,2.8108494
15,1263,4.0,2.5733304
15,1289,4.0,2.870923
15,1293,4.0,3.0794673
15,1377,3.0,2.161166
15,1387,4.0,2.9227204
15,1391,0.5,2.473607
15,1405,3.0,2.2739215
15,1479,1.5,2.1434026
15,1513,2.0,2.295034
15,1589,2.0,2.2725194
15,1625,4.0,2.6267726
15,1663,3.0,2.5897481
15,1753,1.0,2.619761
15,1805,3.0,2.0521827
15,1827,4.0,2.6709638
15,1889,3.0,1.9956301
15,1897,1.5,2.4795096
15,1921,4.0,2.8243027
15,2005,4.0,2.3395514
15,2145,2.0,2.7299745
15,2231,3.0,2.7356317
15,2269,2.5,1.6113904
15,2291,3.0,2.654402
15,2321,3.5,2.4179416
15,2369,1.0,2.2519798
15,2405,3.0,2.1779513
15,2539,2.5,2.2378442
15,2585,1.0,3.319794
15,2599,3.0,2.8463595
15,2671,4.0,2.4270995
15,2729,3.0,2.396511
15,2795,3.5,2.7569675
15,2905,4.0,2.5800498
15,2997,5.0,2.8696797
15,3007,2.5,3.130649
15,3089,3.0,2.7456071
15,3107,3.0,2.1439166
15,3147,1.0,2.5045495
15,3157,1.0,2.0634265
15,3173,2.5,2.4960551
15,3185,2.0,2.2418501
15,3273,1.0,2.411217
15,3409,4.0,2.4549162
15,3435,2.5,3.136705
15,3481,5.0,2.8773668
15,3489,2.0,2.233011
15,3543,2.0,2.6689844
15,3633,4.0,2.5053346
15,3785,4.0,2.1597786
15,3787,3.0,2.983718
15,3823,2.0,2.1246846
15,3893,1.0,2.0599742
15,3977,3.0,1.7881628
15,4011,1.0,2.6596498
15,4027,3.0,2.7568235
15,4121,3.0,2.3771777
15,4225,1.0,2.4146488
15,4235,4.0,2.895443
15,4271,4.0,3.4911563
15,4361,5.0,2.8270855
15,4367,1.0,1.8790017
15,4369,3.0,2.9974573
15,4713,4.0,2.9929051
15,4903,5.0,3.3322527
15,4973,2.0,2.7436905
15,5279,0.5,1.4234993
15,5283,3.0,2.0058062
15,5291,3.5,2.660306
15,5299,0.5,2.578939
15,5313,1.0,1.0740668
15,5391,2.5,2.5931551
15,5481,2.0,1.9411224
15,5617,3.5,2.8082943
15,5945,1.0,2.5212688
15,6281,1.0,2.3657846
15,6863,2.0,2.3914154
15,6867,3.5,2.5922453
15,6885,1.0,0.722387
15,6975,4.0,2.6131232
15,7317,3.0,2.4811966
15,7445,1.5,2.4588044
15,8623,3.0,2.4454646
15,26729,4.5,3.1182265
15,34405,0.5,2.6194074
15,44195,2.0,2.5931435
15,44199,4.0,2.2543814
15,44665,1.0,2.8085601
15,45499,2.5,2.2944288
15,45517,0.5,2.2902668
15,48043,0.5,2.3154926
15,48385,4.0,2.263263
15,50851,3.5,2.5428114
15,52973,3.5,2.3348608
15,54503,3.5,2.7639177
15,63131,2.0,2.3034363
15,63859,3.0,2.269334
15,64957,1.5,2.1908858
15,67193,1.5,2.1400573
15,67997,4.0,3.109862
15,68237,3.5,2.8880477
15,69481,4.5,2.928247
15,70293,3.5,2.1530268
15,72011,2.5,2.6018806
15,76093,4.0,2.4206243
15,77455,4.0,2.4475017
15,77561,1.0,2.1934655
15,79293,1.5,1.7006708
15,80463,2.0,2.9002407
15,81845,3.0,2.4268785
15,83349,1.0,1.8426836
15,88163,3.5,2.1662872
15,89745,3.0,2.3730924
15,91535,2.0,1.5968603
15,93721,2.0,1.9752593
15,96737,2.5,2.2874277
15,98809,0.5,2.3762336
15,100383,1.0,2.6891272
15,101895,1.0,2.8506436
15,103249,0.5,2.2578564
15,108945,1.0,1.8442641
15,110553,0.5,1.6746973
15,111759,4.5,2.456074
15,113741,1.0,1.9635203
15,117529,4.0,1.6317139
15,131013,3.0,1.1850574
15,134853,1.0,2.158631
15,135569,3.0,1.7407107
15,140267,4.0,3.4229777
15,160563,1.0,2.0083687
16,750,4.0,3.7614431
16,4014,3.5,3.7427614
16,4738,4.5,3.6132736
17,25,4.5,3.504283
17,293,4.0,4.0870385
17,903,5.0,3.9689498
17,931,4.5,3.3110414
17,965,3.5,3.5191078
17,1267,5.0,3.8204741
17,1517,3.0,3.1688008
17,1645,3.5,3.409702
17,1997,4.0,3.5921817
17,2067,4.5,3.6456656
17,2467,5.0,3.8870475
17,2571,5.0,3.7726765
17,2677,4.0,3.7734878
17,2959,5.0,3.9082751
17,2997,5.0,3.7523744
17,3147,4.0,3.3242435
17,3863,3.5,3.16398
17,5903,3.5,3.2763321
17,6643,4.5,3.7856977
17,7361,4.5,3.8573163
17,7371,5.0,3.8082592
17,8783,0.5,3.080432
17,8957,3.0,3.4879234
18,18,3.0,2.9802027
18,36,3.0,3.5357044
18,62,4.0,3.2321446
18,140,3.0,2.8387914
18,608,4.0,3.8222363
18,628,4.0,3.3312075
18,780,3.0,3.0040379
18,786,4.0,2.6777267
18,832,3.0,3.0199242
19,9,3.0,2.3395634
19,25,3.0,3.5926392
19,39,3.0,3.4838777
19,101,3.0,3.7588053
19,105,3.0,2.9410095
19,177,2.0,2.4126098
19,223,4.0,3.6620004
19,235,3.0,3.8886902
19,281,3.0,3.6887305
19,333,3.0,2.942303
19,339,4.0,3.0520804
19,371,3.0,3.1188612
19,445,3.0,2.4924374
19,457,4.0,3.6047776
19,471,3.0,3.786247
19,479,2.0,2.8933077
19,481,1.0,3.448357
19,507,3.0,3.3808818
19,513,1.0,2.3841834
19,519,1.0,1.9157808
19,529,3.0,3.785689
19,537,3.0,2.4594188
19,547,4.0,2.8324943
19,551,4.0,3.7473192
19,589,3.0,3.634
19,597,3.0,3.0783045
19,785,3.0,2.914997
19,917,4.0,3.500977
19,929,4.0,3.5494528
19,1023,4.0,3.9275322
19,1029,5.0,3.6214106
19,1041,5.0,3.8754923
19,1077,3.0,3.859269
19,1093,3.0,2.977009
19,1101,3.0,3.0596623
19,1193,4.0,4.130065
19,1197,3.0,3.923416
19,1217,5.0,4.118293
19,1247,3.0,4.03885
19,1249,4.0,3.6751006
19,1257,5.0,3.6097057
19,1283,4.0,3.932503
19,1307,3.0,3.521467
19,1321,3.0,3.666614
19,1327,3.0,2.7484472
19,1345,4.0,3.2401054
19,1357,4.0,3.808577
19,1381,3.0,1.778367
19,1441,3.0,3.1894748
20,500,3.0,2.852326
20,780,5.0,2.9097457
20,1210,3.0,3.2851524
20,2762,3.5,2.8371246
20,2908,0.5,2.9609172
20,3196,0.5,3.3708026
20,3406,4.5,2.8093207
21,47,4.0,3.6385193
21,151,4.0,3.4167035
21,379,3.0,2.776903
21,485,3.0,2.5525935
21,541,3.0,3.5894327
21,551,3.0,3.3286908
21,733,3.0,3.1524868
21,1193,3.0,3.809033
21,1253,3.0,3.5285764
21,1281,4.0,3.6821582
21,1287,5.0,3.582647
21,1321,4.0,3.4009533
21,1373,3.0,2.3505845
21,1395,3.0,3.3005786
21,1427,3.0,2.5255249
22,296,5.0,3.760496
22,356,3.5,3.55862
22,442,2.5,2.6063132
